DATETIME,DEMAND_MW
2025-07-19 07:20:00,2784.3
2025-07-19 07:30:00,2794.1
2025-07-19 07:40:00,2804.5
2025-07-19 07:50:00,2831.6
2025-07-19 08:00:00,2863.7
2025-07-19 08:10:00,2913.6
2025-07-19 08:20:00,2942.2
2025-07-19 08:30:00,2925.7
2025-07-19 08:40:00,2980.3
2025-07-19 08:50:00,2988.1
2025-07-19 09:00:00,3030.8
2025-07-19 09:10:00,3076.0
2025-07-19 09:20:00,3034.6
2025-07-19 09:30:00,3069.0
2025-07-19 09:40:00,3123.4
2025-07-19 09:50:00,3088.1
2025-07-19 10:00:00,3123.3
2025-07-19 10:10:00,3164.9
2025-07-19 10:20:00,3215.1
2025-07-19 10:30:00,3231.8
2025-07-19 10:40:00,3227.2
2025-07-19 10:50:00,3244.0
2025-07-19 11:00:00,3256.8
2025-07-19 11:10:00,3267.5
2025-07-19 11:20:00,3253.1
2025-07-19 11:30:00,3274.2
2025-07-19 11:40:00,3260.5
2025-07-19 11:50:00,3269.0
2025-07-19 12:00:00,3235.9
2025-07-19 12:10:00,3203.9
2025-07-19 12:20:00,3255.1
2025-07-19 12:30:00,3235.6
2025-07-19 12:40:00,3218.6
2025-07-19 12:50:00,3238.3
2025-07-19 13:00:00,3290.0
2025-07-19 13:10:00,3286.7
2025-07-19 13:20:00,3269.5
2025-07-19 13:30:00,3301.3
2025-07-19 13:40:00,3251.4
2025-07-19 13:50:00,3275.0
2025-07-19 14:00:00,3255.4
2025-07-19 14:10:00,3276.4
2025-07-19 14:20:00,3238.6
2025-07-19 14:30:00,3229.5
2025-07-19 14:40:00,3225.6
2025-07-19 14:50:00,3248.6
2025-07-19 15:00:00,3226.1
2025-07-19 15:10:00,3241.8
2025-07-19 15:20:00,3232.4
2025-07-19 15:30:00,3240.7
2025-07-19 15:40:00,3231.8
2025-07-19 15:50:00,3242.7
2025-07-19 16:00:00,3235.7
2025-07-19 16:10:00,3240.6
2025-07-19 16:20:00,3265.8
2025-07-19 16:30:00,3245.6
2025-07-19 16:40:00,3259.2
2025-07-19 16:50:00,3209.7
2025-07-19 17:00:00,3241.1
2025-07-19 17:10:00,3222.0
2025-07-19 17:20:00,3219.9
2025-07-19 17:30:00,3216.3
2025-07-19 17:40:00,3244.9
2025-07-19 17:50:00,3248.7
2025-07-19 18:00:00,3231.7
2025-07-19 18:10:00,3243.2
2025-07-19 18:20:00,3233.3
2025-07-19 18:30:00,3244.0
2025-07-19 18:40:00,3264.7
2025-07-19 18:50:00,3255.4
2025-07-19 19:00:00,3269.6
2025-07-19 19:10:00,3273.0
2025-07-19 19:20:00,3263.6
2025-07-19 19:30:00,3278.0
2025-07-19 19:40:00,3267.6
2025-07-19 19:50:00,3285.2
2025-07-19 20:00:00,3280.5
2025-07-19 20:10:00,3256.0
2025-07-19 20:20:00,3245.1
2025-07-19 20:30:00,3255.5
2025-07-19 20:40:00,3248.8
2025-07-19 20:50:00,3225.9
2025-07-19 21:00:00,3212.9
2025-07-19 21:10:00,3211.0
2025-07-19 21:20:00,3196.7
2025-07-19 21:30:00,3188.2
2025-07-19 21:40:00,3172.2
2025-07-19 21:50:00,3172.8
2025-07-19 22:00:00,3172.2
2025-07-19 22:10:00,3130.3
2025-07-19 22:20:00,3115.3
2025-07-19 22:30:00,3097.1
2025-07-19 22:40:00,3074.5
2025-07-19 22:50:00,3063.6
2025-07-19 23:00:00,3044.0
2025-07-19 23:10:00,3031.4
2025-07-19 23:20:00,3002.0
2025-07-19 23:30:00,2990.4
2025-07-19 23:40:00,2946.4
2025-07-19 23:50:00,2934.8
2025-07-20 00:00:00,2916.2
2025-07-20 00:10:00,2909.0
2025-07-20 00:20:00,2890.6
2025-07-20 00:30:00,2863.3
2025-07-20 00:40:00,2869.4
2025-07-20 00:50:00,2837.0
2025-07-20 01:00:00,2830.9
2025-07-20 01:10:00,2795.6
2025-07-20 01:20:00,2783.7
2025-07-20 01:30:00,2772.4
2025-07-20 01:40:00,2734.4
2025-07-20 01:50:00,2743.5
2025-07-20 02:00:00,2705.4
2025-07-20 02:10:00,2701.9
2025-07-20 02:20:00,2705.1
2025-07-20 02:30:00,2708.0
2025-07-20 02:40:00,2675.8
2025-07-20 02:50:00,2667.0
2025-07-20 03:00:00,2670.8
2025-07-20 03:10:00,2643.0
2025-07-20 03:20:00,2638.7
2025-07-20 03:30:00,2630.8
2025-07-20 03:40:00,2625.7
2025-07-20 03:50:00,2633.4
2025-07-20 04:00:00,2614.6
2025-07-20 04:10:00,2617.8
2025-07-20 04:20:00,2603.1
2025-07-20 04:30:00,2588.8
2025-07-20 04:40:00,2574.9
2025-07-20 04:50:00,2594.7
2025-07-20 05:00:00,2609.5
2025-07-20 05:10:00,2577.5
2025-07-20 05:20:00,2570.1
2025-07-20 05:30:00,2559.6
2025-07-20 05:40:00,2570.1
2025-07-20 05:50:00,2561.7
2025-07-20 06:00:00,2555.6
2025-07-20 06:10:00,2572.7
2025-07-20 06:20:00,2566.4
2025-07-20 06:30:00,2568.9
2025-07-20 06:40:00,2574.3
2025-07-20 06:50:00,2576.8
2025-07-20 07:00:00,2583.5
2025-07-20 07:10:00,2608.9
2025-07-20 07:20:00,2606.8
2025-07-20 07:30:00,2614.2
2025-07-20 07:40:00,2620.9
2025-07-20 07:50:00,2670.0
2025-07-20 08:00:00,2687.3
2025-07-20 08:10:00,2717.9
2025-07-20 08:20:00,2720.3
2025-07-20 08:30:00,2725.8
2025-07-20 08:40:00,2724.7
2025-07-20 08:50:00,2767.2
2025-07-20 09:00:00,2786.7
2025-07-20 09:10:00,2812.6
2025-07-20 09:20:00,2839.9
2025-07-20 09:30:00,2855.8
2025-07-20 09:40:00,2861.4
2025-07-20 09:50:00,2862.2
2025-07-20 10:00:00,2894.7
2025-07-20 10:10:00,2887.3
2025-07-20 10:20:00,2899.5
2025-07-20 10:30:00,2915.9
2025-07-20 10:40:00,2944.5
2025-07-20 10:50:00,2979.8
2025-07-20 11:00:00,2982.6
2025-07-20 11:10:00,3012.2
2025-07-20 11:20:00,3048.5
2025-07-20 11:30:00,3060.0
2025-07-20 11:40:00,3069.3
2025-07-20 11:50:00,3078.7
2025-07-20 12:00:00,3089.4
2025-07-20 12:10:00,3080.1
2025-07-20 12:20:00,3071.3
2025-07-20 12:30:00,3048.4
2025-07-20 12:40:00,3050.8
2025-07-20 12:50:00,3067.5
2025-07-20 13:00:00,3073.4
2025-07-20 13:10:00,3066.9
2025-07-20 13:20:00,3064.9
2025-07-20 13:30:00,3071.3
2025-07-20 13:40:00,3080.3
2025-07-20 13:50:00,3085.1
2025-07-20 14:00:00,3070.3
2025-07-20 14:10:00,3062.0
2025-07-20 14:20:00,3068.3
2025-07-20 14:30:00,3063.9
2025-07-20 14:40:00,3045.7
2025-07-20 14:50:00,3054.7
2025-07-20 15:00:00,3057.0
2025-07-20 15:10:00,3045.0
2025-07-20 15:20:00,3041.1
2025-07-20 15:30:00,3062.6
2025-07-20 15:40:00,3072.4
2025-07-20 15:50:00,3040.1
2025-07-20 16:00:00,3059.6
2025-07-20 16:10:00,3064.1
2025-07-20 16:20:00,3049.1
2025-07-20 16:30:00,3043.1
2025-07-20 16:40:00,3041.6
2025-07-20 16:50:00,3050.1
2025-07-20 17:00:00,3078.4
2025-07-20 17:10:00,3077.0
2025-07-20 17:20:00,3092.8
2025-07-20 17:30:00,3087.6
2025-07-20 17:40:00,3104.3
2025-07-20 17:50:00,3093.5
2025-07-20 18:00:00,3089.5
2025-07-20 18:10:00,3115.3
2025-07-20 18:20:00,3113.9
2025-07-20 18:30:00,3121.9
2025-07-20 18:40:00,3120.5
2025-07-20 18:50:00,3150.2
2025-07-20 19:00:00,3135.2
2025-07-20 19:10:00,3152.6
2025-07-20 19:20:00,3143.9
2025-07-20 19:30:00,3158.7
2025-07-20 19:40:00,3136.4
2025-07-20 19:50:00,3138.4
2025-07-20 20:00:00,3159.4
2025-07-20 20:10:00,3151.7
2025-07-20 20:20:00,3136.1
2025-07-20 20:30:00,3137.1
2025-07-20 20:40:00,3139.5
2025-07-20 20:50:00,3139.9
2025-07-20 21:00:00,3138.2
2025-07-20 21:10:00,3123.1
2025-07-20 21:20:00,3095.8
2025-07-20 21:30:00,3096.8
2025-07-20 21:40:00,3088.5
2025-07-20 21:50:00,3095.7
2025-07-20 22:00:00,3070.1
2025-07-20 22:10:00,3042.7
2025-07-20 22:20:00,3016.7
2025-07-20 22:30:00,2998.8
2025-07-20 22:40:00,2978.5
2025-07-20 22:50:00,2975.4
2025-07-20 23:00:00,2932.1
2025-07-20 23:10:00,2920.1
2025-07-20 23:20:00,2884.5
2025-07-20 23:30:00,2878.2
2025-07-20 23:40:00,2852.9
2025-07-20 23:50:00,2821.5
2025-07-21 00:00:00,2785.4
2025-07-21 00:10:00,2791.6
2025-07-21 00:20:00,2747.3
2025-07-21 00:30:00,2753.1
2025-07-21 00:40:00,2720.0
2025-07-21 00:50:00,2710.4
2025-07-21 01:00:00,2708.9
2025-07-21 01:10:00,2674.7
2025-07-21 01:20:00,2667.4
2025-07-21 01:30:00,2660.0
2025-07-21 01:40:00,2626.9
2025-07-21 01:50:00,2628.2
2025-07-21 02:00:00,2618.7
2025-07-21 02:10:00,2581.4
2025-07-21 02:20:00,2578.7
2025-07-21 02:30:00,2572.0
2025-07-21 02:40:00,2558.2
2025-07-21 02:50:00,2552.2
2025-07-21 03:00:00,2525.3
2025-07-21 03:10:00,2516.7
2025-07-21 03:20:00,2537.2
2025-07-21 03:30:00,2519.0
2025-07-21 03:40:00,2509.9
2025-07-21 03:50:00,2508.1
2025-07-21 04:00:00,2497.9
2025-07-21 04:10:00,2499.2
2025-07-21 04:20:00,2489.4
2025-07-21 04:30:00,2480.8
2025-07-21 04:40:00,2499.4
2025-07-21 04:50:00,2508.0
2025-07-21 05:00:00,2492.9
2025-07-21 05:10:00,2508.4
2025-07-21 05:20:00,2513.2
2025-07-21 05:30:00,2493.9
2025-07-21 05:40:00,2496.6
2025-07-21 05:50:00,2495.4
2025-07-21 06:00:00,2522.9
2025-07-21 06:10:00,2533.5
2025-07-21 06:20:00,2540.3
2025-07-21 06:30:00,2561.9
2025-07-21 06:40:00,2581.7
2025-07-21 06:50:00,2603.5
2025-07-21 07:00:00,2641.6
2025-07-21 07:10:00,2698.3
2025-07-21 07:20:00,2718.1
2025-07-21 07:30:00,2775.5
2025-07-21 07:40:00,2813.5
2025-07-21 07:50:00,2902.6
2025-07-21 08:00:00,2975.7
2025-07-21 08:10:00,3121.2
2025-07-21 08:20:00,3218.1
2025-07-21 08:30:00,3255.2
2025-07-21 08:40:00,3309.4
2025-07-21 08:50:00,3333.9
2025-07-21 09:00:00,3365.1
2025-07-21 09:10:00,3381.7
2025-07-21 09:20:00,3402.5
2025-07-21 09:30:00,3405.0
2025-07-21 09:40:00,3432.9
2025-07-21 09:50:00,3429.8
2025-07-21 10:00:00,3452.1
2025-07-21 10:10:00,3460.9
2025-07-21 10:20:00,3471.3
2025-07-21 10:30:00,3501.0
2025-07-21 10:40:00,3578.0
2025-07-21 10:50:00,3577.4
2025-07-21 11:00:00,3594.5
2025-07-21 11:10:00,3602.3
2025-07-21 11:20:00,3595.9
2025-07-21 11:30:00,3577.6
2025-07-21 11:40:00,3586.2
2025-07-21 11:50:00,3562.7
2025-07-21 12:00:00,3508.9
2025-07-21 12:10:00,3438.3
2025-07-21 12:20:00,3432.5
2025-07-21 12:30:00,3421.3
2025-07-21 12:40:00,3432.3
2025-07-21 12:50:00,3452.3
2025-07-21 13:00:00,3463.8
2025-07-21 13:10:00,3543.9
2025-07-21 13:20:00,3565.0
2025-07-21 13:30:00,3573.8
2025-07-21 13:40:00,3602.2
2025-07-21 13:50:00,3605.5
2025-07-21 14:00:00,3616.0
2025-07-21 14:10:00,3578.9
2025-07-21 14:20:00,3581.2
2025-07-21 14:30:00,3583.2
2025-07-21 14:40:00,3589.6
2025-07-21 14:50:00,3589.9
2025-07-21 15:00:00,3580.9
2025-07-21 15:10:00,3568.7
2025-07-21 15:20:00,3555.2
2025-07-21 15:30:00,3540.6
2025-07-21 15:40:00,3530.5
2025-07-21 15:50:00,3509.1
2025-07-21 16:00:00,3503.8
2025-07-21 16:10:00,3488.1
2025-07-21 16:20:00,3475.5
2025-07-21 16:30:00,3459.6
2025-07-21 16:40:00,3458.1
2025-07-21 16:50:00,3436.4
2025-07-21 17:00:00,3382.7
2025-07-21 17:10:00,3335.6
2025-07-21 17:20:00,3332.8
2025-07-21 17:30:00,3315.2
2025-07-21 17:40:00,3324.5
2025-07-21 17:50:00,3320.4
2025-07-21 18:00:00,3321.7
2025-07-21 18:10:00,3308.8
2025-07-21 18:20:00,3316.1
2025-07-21 18:30:00,3316.1
2025-07-21 18:40:00,3313.4
2025-07-21 18:50:00,3311.7
2025-07-21 19:00:00,3314.9
2025-07-21 19:10:00,3303.9
2025-07-21 19:20:00,3301.5
2025-07-21 19:30:00,3290.7
2025-07-21 19:40:00,3278.9
2025-07-21 19:50:00,3280.3
2025-07-21 20:00:00,3264.6
2025-07-21 20:10:00,3244.4
2025-07-21 20:20:00,3237.6
2025-07-21 20:30:00,3229.0
2025-07-21 20:40:00,3208.0
2025-07-21 20:50:00,3203.1
2025-07-21 21:00:00,3189.9
2025-07-21 21:10:00,3162.2
2025-07-21 21:20:00,3160.6
2025-07-21 21:30:00,3141.3
2025-07-21 21:40:00,3138.0
2025-07-21 21:50:00,3118.2
2025-07-21 22:00:00,3108.6
2025-07-21 22:10:00,3111.7
2025-07-21 22:20:00,3111.9
2025-07-21 22:30:00,3078.6
2025-07-21 22:40:00,3078.1
2025-07-21 22:50:00,3058.7
2025-07-21 23:00:00,3025.2
2025-07-21 23:10:00,2993.8
2025-07-21 23:20:00,2956.9
2025-07-21 23:30:00,2936.1
2025-07-21 23:40:00,2933.8
2025-07-21 23:50:00,2888.2
2025-07-22 00:00:00,2875.3
2025-07-22 00:10:00,2891.0
2025-07-22 00:20:00,2873.7
2025-07-22 00:30:00,2843.2
2025-07-22 00:40:00,2850.0
2025-07-22 00:50:00,2802.0
2025-07-22 01:00:00,2815.4
2025-07-22 01:10:00,2802.1
2025-07-22 01:20:00,2774.9
2025-07-22 01:30:00,2746.8
2025-07-22 01:40:00,2730.5
2025-07-22 01:50:00,2744.0
2025-07-22 02:00:00,2727.8
2025-07-22 02:10:00,2718.3
2025-07-22 02:20:00,2713.2
2025-07-22 02:30:00,2673.5
2025-07-22 02:40:00,2689.2
2025-07-22 02:50:00,2672.6
2025-07-22 03:00:00,2661.5
2025-07-22 03:10:00,2652.1
2025-07-22 03:20:00,2628.4
2025-07-22 03:30:00,2627.8
2025-07-22 03:40:00,2636.3
2025-07-22 03:50:00,2617.8
2025-07-22 04:00:00,2630.3
2025-07-22 04:10:00,2614.7
2025-07-22 04:20:00,2601.0
2025-07-22 04:30:00,2608.7
2025-07-22 04:40:00,2609.8
2025-07-22 04:50:00,2612.7
2025-07-22 05:00:00,2598.7
2025-07-22 05:10:00,2612.6
2025-07-22 05:20:00,2602.5
2025-07-22 05:30:00,2600.3
2025-07-22 05:40:00,2593.8
2025-07-22 05:50:00,2592.6
2025-07-22 06:00:00,2606.7
2025-07-22 06:10:00,2629.9
2025-07-22 06:20:00,2652.7
2025-07-22 06:30:00,2640.7
2025-07-22 06:40:00,2674.0
2025-07-22 06:50:00,2692.2
2025-07-22 07:00:00,2727.8
2025-07-22 07:10:00,2774.0
2025-07-22 07:20:00,2802.6
2025-07-22 07:30:00,2830.2
2025-07-22 07:40:00,2895.7
2025-07-22 07:50:00,2962.2
2025-07-22 08:00:00,3055.0
2025-07-22 08:10:00,3186.3
2025-07-22 08:20:00,3277.7
2025-07-22 08:30:00,3299.9
2025-07-22 08:40:00,3334.5
2025-07-22 08:50:00,3354.3
2025-07-22 09:00:00,3391.6
2025-07-22 09:10:00,3437.1
2025-07-22 09:20:00,3453.0
2025-07-22 09:30:00,3465.0
2025-07-22 09:40:00,3483.6
2025-07-22 09:50:00,3495.8
2025-07-22 10:00:00,3517.8
2025-07-22 10:10:00,3523.0
2025-07-22 10:20:00,3553.3
2025-07-22 10:30:00,3566.6
2025-07-22 10:40:00,3583.3
2025-07-22 10:50:00,3580.4
2025-07-22 11:00:00,3605.5
2025-07-22 11:10:00,3631.7
2025-07-22 11:20:00,3652.8
2025-07-22 11:30:00,3640.3
2025-07-22 11:40:00,3636.6
2025-07-22 11:50:00,3620.8
2025-07-22 12:00:00,3569.8
2025-07-22 12:10:00,3522.3
2025-07-22 12:20:00,3494.3
2025-07-22 12:30:00,3507.2
2025-07-22 12:40:00,3540.5
2025-07-22 12:50:00,3547.5
2025-07-22 13:00:00,3601.5
2025-07-22 13:10:00,3639.8
2025-07-22 13:20:00,3631.1
2025-07-22 13:30:00,3664.2
2025-07-22 13:40:00,3674.5
2025-07-22 13:50:00,3674.7
2025-07-22 14:00:00,3679.5
2025-07-22 14:10:00,3665.3
2025-07-22 14:20:00,3668.6
2025-07-22 14:30:00,3662.1
2025-07-22 14:40:00,3662.0
2025-07-22 14:50:00,3664.5
2025-07-22 15:00:00,3683.0
2025-07-22 15:10:00,3701.1
2025-07-22 15:20:00,3673.9
2025-07-22 15:30:00,3661.4
2025-07-22 15:40:00,3653.5
2025-07-22 15:50:00,3635.6
